id_restaurante;nome_restaurante;customer_id;name;taxId;gender;dateOfBirth;status;externalCode;isEnriched;enrichedAt;enrichedBy;createdAt;createdBy;updatedAt;updatedBy;phone;email
8;Doce Encanto;758;Augusto Farias;295.637.408-74;;25/04/2002;1;NHQR6F7Q;True;02/06/2024 10:22;fernando40;07/02/2024 10:22;goncalvesryan;02/06/2024 10:22;gda-paz;5,52E+12;freitasmanuela@hotmail.com
8;Doce Encanto;759;Luiz Miguel Almeida;741.869.253-64;F;11/02/1990;2;;False;;;02/03/2024 04:46;emanuella44;09/09/2024 04:46;viniciusdias;5,54E+12;eloah08@uol.com.br
8;Doce Encanto;760;Vitor Costa;325.940.768-56;M;03/07/2007;1;;True;28/04/2024 12:20;ncosta;16/01/2024 12:20;kamilly87;28/04/2024 12:20;laracavalcanti;5,57E+12;hmartins@bol.com.br
8;Doce Encanto;761;Gustavo Henrique da Cunha;917.542.308-14;;01/06/1947;2;;True;29/03/2024 18:01;nina33;20/01/2024 18:01;nascimentolivia;29/03/2024 18:01;pietrada-paz;5,53E+12;azevedoolivia@gmail.com
8;Doce Encanto;762;Igor FogaÃ§a;82.437.519/0001-04;F;26/02/1998;2;V2WWG84D;True;09/06/2024 04:43;umoreira;14/03/2024 04:43;ucostela;09/06/2024 04:43;ana-julia52;5,51E+12;lporto@yahoo.com.br
8;Doce Encanto;763;Augusto Alves;87.601.352/0001-80;F;26/03/1952;2;4K00ILU6;True;29/12/2024 09:50;nascimentoaugusto;23/04/2024 09:50;alvesmurilo;29/12/2024 09:50;da-costamaria-fernanda;5,53E+12;ualmeida@yahoo.com.br
8;Doce Encanto;764;Laura Dias;05.943.678/0001-21;M;28/10/1956;2;9BQ1BTR2;True;04/08/2024 14:18;brezende;20/05/2024 14:18;larissa31;04/08/2024 14:18;luiz-gustavocardoso;5,58E+12;luiz-otavioramos@uol.com.br
8;Doce Encanto;765;Vicente Ramos;287.650.349-29;M;27/10/1966;1;;False;;;10/11/2023 20:01;marceloda-costa;28/06/2024 20:01;bernardo96;5,57E+12;zcardoso@uol.com.br
8;Doce Encanto;766;Alice AraÃºjo;78.609.251/0001-65;F;29/12/1997;2;;True;22/01/2025 23:18;ynovaes;28/06/2024 23:18;ana-julia77;22/01/2025 23:18;fogacadavi-lucas;5,56E+12;emillyrodrigues@hotmail.com
8;Doce Encanto;767;Ana JÃºlia Barros;271.490.653-25;M;08/08/1989;1;RKZ40AQ1;False;;;26/01/2024 15:33;da-cunharodrigo;27/05/2024 15:33;silveirajoaquim;5,55E+12;ulopes@hotmail.com
8;Doce Encanto;768;Gabriel Barbosa;601.579.832-77;O;03/11/1957;2;ZAWNYTK1;True;25/01/2025 20:17;melocecilia;02/07/2024 20:17;novaesmarcos-vinicius;25/01/2025 20:17;manuelamoreira;5,57E+12;ninafarias@bol.com.br
8;Doce Encanto;769;Danilo Nascimento;640.357.812-07;F;26/07/1990;1;;True;03/04/2025 20:56;eloah35;30/06/2024 20:56;portopietra;03/04/2025 20:56;monteirobruno;5,54E+12;antonioferreira@gmail.com
8;Doce Encanto;770;Maria Sophia da Cruz;69.138.257/0001-00;M;08/09/1945;2;;True;18/11/2024 17:39;gabriel18;31/05/2024 17:39;maitearaujo;18/11/2024 17:39;teixeirapedro-henrique;5,54E+12;ana-juliaporto@ig.com.br
8;Doce Encanto;771;Dr. Fernando Pires;195.037.682-68;;21/09/1961;1;NGUCZH9I;False;;;23/10/2023 19:11;yagosilva;18/12/2023 19:11;novaesnina;5,51E+12;zcosta@ig.com.br
8;Doce Encanto;772;Raul Caldeira;84.160.573/0001-72;F;01/06/1965;1;L6SPBNQS;False;;;16/11/2023 21:01;valentinacavalcanti;17/07/2024 21:01;rochacecilia;5,51E+12;ferreiramarcos-vinicius@hotmail.com
8;Doce Encanto;773;Lucca AraÃºjo;57.286.043/0001-00;O;14/09/1980;2;;False;;;20/11/2023 10:19;yfogaca;17/07/2024 10:19;joao-lucascorreia;5,54E+12;viniciuspereira@yahoo.com.br
8;Doce Encanto;774;Dra. Juliana Lopes;38.745.160/0001-32;M;12/07/1971;1;;False;;;31/05/2024 22:17;bazevedo;05/12/2024 22:17;eazevedo;5,54E+12;lmelo@bol.com.br
8;Doce Encanto;775;Yago Cardoso;687.304.215-35;F;12/02/1963;2;;True;12/05/2024 14:17;rcaldeira;29/03/2024 14:17;pcavalcanti;12/05/2024 14:17;gda-costa;5,58E+12;steixeira@hotmail.com
8;Doce Encanto;776;Juliana Duarte;954.231.607-07;M;24/12/1948;1;;False;;;02/11/2023 15:47;moraesbreno;27/12/2023 15:47;opires;5,57E+12;qsouza@yahoo.com.br
8;Doce Encanto;777;JoÃ£o Guilherme da Rocha;17.948.650/0001-66;M;11/03/1997;2;;False;;;13/04/2024 12:43;vitor-hugocampos;29/06/2024 12:43;bcastro;5,52E+12;arthurfarias@gmail.com
8;Doce Encanto;778;Ana Julia Jesus;65.987.243/0001-00;;03/04/1972;2;P0AGA24S;True;15/12/2024 13:00;davi-lucas53;13/03/2024 13:00;da-rosaemanuel;15/12/2024 13:00;rodriguesgiovanna;5,52E+12;osilveira@gmail.com
8;Doce Encanto;779;Luiz Fernando Pereira;859.302.647-83;O;06/08/1961;2;;False;;;11/02/2024 05:12;rafaelribeiro;08/09/2024 05:12;lucas-gabrielcosta;5,52E+12;zda-mata@uol.com.br
8;Doce Encanto;780;Emanuella Peixoto;73.601.945/0001-32;;02/09/1961;2;;False;;;21/05/2024 05:05;luiz-henriquefarias;16/02/2025 05:05;vitorsilva;5,54E+12;camila76@gmail.com
8;Doce Encanto;781;Isis AragÃ£o;398.567.402-74;O;05/06/1952;1;2INK4FK8;True;14/11/2024 20:51;erickteixeira;29/01/2024 20:51;fariasvitor;14/11/2024 20:51;da-mataian;5,54E+12;vteixeira@yahoo.com.br
8;Doce Encanto;782;Daniela Dias;73.195.264/0001-11;O;10/01/1949;1;94YXFIBL;False;;;31/05/2024 00:38;diasmarcos-vinicius;21/08/2024 00:38;limamaria-alice;5,58E+12;pda-conceicao@bol.com.br
8;Doce Encanto;783;Isabel Pereira;320.967.541-43;F;07/10/1987;1;;False;;;21/11/2023 21:25;marcelogoncalves;03/07/2024 21:25;araujolaura;5,55E+12;da-rosayago@ig.com.br
8;Doce Encanto;784;Pietro da Rosa;342.658.971-00;O;11/01/2003;1;NTFK7ORF;False;;;09/05/2024 05:21;cunharaul;26/05/2024 05:21;salessarah;5,56E+12;nsilva@yahoo.com.br
8;Doce Encanto;785;Kevin Barbosa;250.176.934-16;O;08/09/2005;2;;False;;;29/03/2024 15:50;nunesbruna;08/09/2024 15:50;fogacamaysa;5,53E+12;isabella46@yahoo.com.br
8;Doce Encanto;786;CauÃ£ Freitas;53.906.217/0001-21;F;20/10/1996;2;MERBYEAW;False;;;04/04/2024 19:45;ocarvalho;30/08/2024 19:45;helena60;5,56E+12;da-costajoao-felipe@hotmail.com
8;Doce Encanto;787;Thiago da Luz;159.368.470-39;O;17/03/1954;1;;False;;;28/12/2023 08:32;andre10;12/08/2024 08:32;yuriaraujo;5,51E+12;limapaulo@gmail.com
8;Doce Encanto;788;Maria Sophia Cunha;047.381.695-48;F;13/10/2006;2;HD4Y89OR;True;02/09/2024 22:58;yagoda-conceicao;26/05/2024 22:58;pintoraquel;02/09/2024 22:58;brendabarbosa;5,54E+12;rafael03@hotmail.com
8;Doce Encanto;789;Kevin Barros;63.751.480/0001-42;O;16/10/2001;2;;True;10/02/2025 00:34;ana-luiza64;25/05/2024 00:34;heitor93;10/02/2025 00:34;afarias;5,53E+12;vdas-neves@bol.com.br
8;Doce Encanto;790;Eloah Martins;932.781.650-12;O;18/12/1997;1;;False;;;30/11/2023 05:33;aragaoleonardo;05/07/2024 05:33;bpires;5,51E+12;dvieira@yahoo.com.br
8;Doce Encanto;791;Sra. Maysa Carvalho;062.897.413-22;;18/05/1946;1;H50OPF06;True;16/07/2024 07:43;aragaonatalia;22/01/2024 07:43;juanda-paz;16/07/2024 07:43;cauabarbosa;5,57E+12;amelo@ig.com.br
8;Doce Encanto;792;Eduardo Caldeira;670.542.193-25;M;26/11/1968;1;;False;;;12/07/2024 17:41;leonardodas-neves;09/02/2025 17:41;aliciafreitas;5,58E+12;cardosodavi-lucas@bol.com.br
8;Doce Encanto;793;JoÃ£o Miguel da Luz;017.486.253-90;O;08/06/1951;1;7VNAWJGQ;False;;;23/12/2023 11:17;das-nevesmurilo;26/05/2024 11:17;brunaazevedo;5,55E+12;laviniaaragao@uol.com.br
8;Doce Encanto;794;Erick Pinto;401.527.693-07;;24/01/1997;2;;False;;;11/05/2024 07:57;uporto;20/07/2024 07:57;kevin72;5,58E+12;aragaootavio@uol.com.br
8;Doce Encanto;795;Ana VitÃ³ria Correia;214.589.306-70;O;21/01/1983;2;;True;11/01/2025 21:00;bernardo96;05/05/2024 21:00;juliana09;11/01/2025 21:00;ana-beatriz29;5,58E+12;rezendesophia@yahoo.com.br
8;Doce Encanto;796;Olivia Porto;73.164.920/0001-19;F;22/07/1998;1;;False;;;12/04/2024 15:56;castroigor;23/01/2025 15:56;ida-mota;5,56E+12;lorenzo93@hotmail.com
8;Doce Encanto;797;Benjamin da Cruz;921.075.438-79;;14/10/2005;1;X6PRYIEJ;True;21/12/2023 17:24;rodriguescecilia;04/10/2023 17:24;laracarvalho;21/12/2023 17:24;luana08;5,52E+12;ribeiroana-julia@bol.com.br
8;Doce Encanto;798;MaitÃª Nascimento;165.938.247-55;;01/06/1961;2;;False;;;29/10/2023 16:31;anthonyrocha;01/05/2024 16:31;camposalicia;5,55E+12;uaraujo@ig.com.br
8;Doce Encanto;799;Yago Monteiro;06.832.975/0001-62;M;29/08/1945;2;SU4FCL5E;True;01/02/2025 15:56;pintosabrina;03/06/2024 15:56;enzo74;01/02/2025 15:56;antoniooliveira;5,58E+12;julia22@hotmail.com
8;Doce Encanto;800;Clara Barros;024.861.759-11;;22/01/1955;2;;True;02/01/2024 04:44;ceciliamelo;06/12/2023 04:44;diegocardoso;02/01/2024 04:44;joao-felipeazevedo;5,52E+12;vianaana@gmail.com
8;Doce Encanto;801;Ana Julia Ribeiro;540.179.268-94;M;11/04/1984;1;1GD1T53Y;True;18/03/2024 16:39;rochajoaquim;22/10/2023 16:39;luiz-gustavo99;18/03/2024 16:39;lopesgabrielly;5,54E+12;ipeixoto@uol.com.br
8;Doce Encanto;802;Stephany Martins;879.526.431-00;O;04/01/2003;1;TMFEK2O7;True;14/06/2024 16:47;da-motasamuel;28/01/2024 16:47;claricepires;14/06/2024 16:47;ianmoraes;5,51E+12;isadorapinto@ig.com.br
8;Doce Encanto;803;Carolina Farias;489.672.531-09;F;10/11/1974;1;;True;27/01/2024 02:08;lorenadias;06/12/2023 02:08;naragao;27/01/2024 02:08;joao-migueldas-neves;5,54E+12;fernandomelo@hotmail.com
8;Doce Encanto;804;Brenda Sales;43.172.506/0001-90;M;25/07/2005;2;;True;31/01/2025 17:38;ipereira;07/05/2024 17:38;xcastro;31/01/2025 17:38;costelacaue;5,53E+12;diasana-beatriz@ig.com.br
8;Doce Encanto;805;Felipe Lopes;192.634.507-06;F;02/07/1966;1;;True;08/05/2024 14:41;gomesamanda;30/03/2024 14:41;dda-rosa;08/05/2024 14:41;castromaria-alice;5,55E+12;benicio67@bol.com.br
8;Doce Encanto;806;Evelyn AragÃ£o;920.153.874-04;O;29/02/1960;1;;False;;;07/04/2024 00:01;caldeirajoao-lucas;02/10/2024 00:01;nogueirastella;5,53E+12;lais93@bol.com.br
8;Doce Encanto;807;Maria Sophia Pereira;70.524.831/0001-48;O;02/03/1976;1;ZB3I4FIE;False;;;23/03/2024 09:45;daniel04;15/12/2024 09:45;pdas-neves;5,56E+12;piresluna@ig.com.br
8;Doce Encanto;808;Sabrina Carvalho;768.019.432-78;M;28/10/2006;1;;True;02/01/2024 08:19;viniciuspires;23/11/2023 08:19;almeidamarina;02/01/2024 08:19;alvesagatha;5,58E+12;helenada-conceicao@bol.com.br
8;Doce Encanto;809;Juan Dias;58.319.604/0001-85;M;18/06/1954;1;;False;;;11/10/2023 01:53;pedro-henrique78;14/06/2024 01:53;bpinto;5,58E+12;onogueira@gmail.com
8;Doce Encanto;810;Srta. Ana Luiza Campos;89.713.420/0001-29;M;09/03/1991;2;;False;;;14/11/2023 15:31;vda-rocha;30/11/2023 15:31;milenapinto;5,54E+12;jesusluna@uol.com.br
8;Doce Encanto;811;Sr. Theo Monteiro;687.032.495-65;O;02/07/1995;1;127H6GMD;True;26/03/2024 23:02;rochayuri;18/11/2023 23:02;peixotovicente;26/03/2024 23:02;rochayago;5,53E+12;heloisa53@hotmail.com
8;Doce Encanto;812;Sofia Cavalcanti;32.408.157/0001-47;O;20/07/1954;2;;False;;;19/07/2024 13:40;miguelnunes;08/12/2024 13:40;santosarthur;5,52E+12;pedro-miguel92@gmail.com
8;Doce Encanto;813;Isabelly Gomes;20.547.891/0001-08;F;26/07/2003;1;;True;17/08/2024 03:06;luiz-miguel94;05/12/2023 03:06;heloisa51;17/08/2024 03:06;aragaodiogo;5,56E+12;juliana66@uol.com.br
8;Doce Encanto;814;Daniel Ramos;91.842.075/0001-75;F;26/12/1989;1;;True;02/09/2024 06:19;maria-vitoriaazevedo;11/11/2023 06:19;bernardo92;02/09/2024 06:19;qlopes;5,54E+12;brenda17@bol.com.br
8;Doce Encanto;815;Davi Cardoso;74.890.162/0001-89;M;04/12/1946;1;;True;17/04/2024 05:41;silveiramarcelo;21/01/2024 05:41;gustavo-henrique90;17/04/2024 05:41;marcos-vinicius64;5,58E+12;cardosoalexia@yahoo.com.br
8;Doce Encanto;816;Vicente Ferreira;48.369.152/0001-92;;18/04/1959;2;ZGYD49PS;False;;;25/12/2023 21:21;fernandeseloah;08/09/2024 21:21;bernardogomes;5,52E+12;galves@ig.com.br
8;Doce Encanto;817;Nicole Duarte;40.319.782/0001-40;O;24/10/1998;1;;False;;;10/03/2024 01:30;joao-miguel72;06/05/2024 01:30;marcelomendes;5,58E+12;joaoda-conceicao@gmail.com
8;Doce Encanto;818;Sofia Almeida;760.498.315-48;;11/08/1971;2;ZUBLEKVL;False;;;01/04/2024 17:07;vda-cunha;27/05/2024 17:07;vitor-hugo19;5,56E+12;ana-luiza31@uol.com.br
8;Doce Encanto;819;Marcelo Silva;681.350.927-68;O;31/10/1964;2;GC4RYG9R;True;17/07/2024 04:34;maria-vitoria91;24/03/2024 04:34;melissa66;17/07/2024 04:34;pedro-lucasda-cruz;5,56E+12;wda-paz@gmail.com
8;Doce Encanto;820;Breno Cavalcanti;358.046.271-71;M;15/12/2005;1;;False;;;13/11/2023 14:52;nathan92;02/06/2024 14:52;ogoncalves;5,56E+12;maria-julia11@gmail.com
8;Doce Encanto;821;Maria Eduarda da Luz;146.398.025-60;M;08/09/1956;1;;False;;;28/11/2023 10:52;goncalvesolivia;17/06/2024 10:52;peixotojoaquim;5,54E+12;nascimentoana-luiza@ig.com.br
8;Doce Encanto;822;Clara Cardoso;93.068.425/0001-13;O;20/10/1954;1;;False;;;28/10/2023 21:44;da-cunhabeatriz;01/05/2024 21:44;ferreirajoao-guilherme;5,55E+12;lais62@ig.com.br
8;Doce Encanto;823;CauÃª Lopes;685.341.902-24;;18/05/1993;2;;True;13/12/2024 20:02;mouraraquel;21/05/2024 20:02;emanuel43;13/12/2024 20:02;hfarias;5,54E+12;vianaluiz-miguel@hotmail.com
8;Doce Encanto;824;Emanuella da ConceiÃ§Ã£o;149.250.876-49;;03/11/1992;2;;True;11/11/2024 22:34;barrosmiguel;19/01/2024 22:34;uda-luz;11/11/2024 22:34;da-costadavi-luiz;5,58E+12;danielarocha@yahoo.com.br
8;Doce Encanto;825;Theo Cardoso;95.174.382/0001-86;O;13/12/1978;1;;False;;;05/04/2024 13:37;isabelladias;29/10/2024 13:37;levi67;5,52E+12;otaviomoura@bol.com.br
8;Doce Encanto;826;Ana JÃºlia Oliveira;016.795.482-20;O;01/05/1989;2;RWEDBCY8;True;17/03/2025 00:52;yda-mota;28/07/2024 00:52;kamilly83;17/03/2025 00:52;ujesus;5,55E+12;falmeida@gmail.com
8;Doce Encanto;827;Srta. Ana Sophia da Mata;831.075.462-08;M;12/07/1970;1;XSRQKRST;True;14/08/2024 08:59;rodriguesanthony;29/02/2024 08:59;qfogaca;14/08/2024 08:59;joao-pedrocavalcanti;5,55E+12;castrostella@yahoo.com.br
8;Doce Encanto;828;Joaquim Nunes;763.891.054-01;M;16/11/1991;2;;True;03/02/2025 16:41;caldeiramaria-eduarda;30/04/2024 16:41;camila52;03/02/2025 16:41;murilodas-neves;5,58E+12;cunhapedro-miguel@ig.com.br
8;Doce Encanto;829;Catarina Silveira;357.048.916-75;;25/06/2003;2;QBU4KZRE;False;;;19/11/2023 01:00;xrodrigues;02/06/2024 01:00;ana-julianunes;5,54E+12;kda-mota@hotmail.com
8;Doce Encanto;830;Bianca Ribeiro;186.794.250-01;M;30/09/1991;2;;True;22/01/2025 17:37;ana-beatriz93;07/07/2024 17:37;salesbrenda;22/01/2025 17:37;maria-clara54;5,54E+12;fbarros@gmail.com
8;Doce Encanto;831;Ana Laura FogaÃ§a;150.469.237-34;;17/04/1990;2;;False;;;16/06/2024 02:58;luccaaragao;26/03/2025 02:58;da-luzjoao;5,53E+12;raragao@yahoo.com.br
8;Doce Encanto;832;Maria VitÃ³ria FogaÃ§a;796.321.458-28;;21/03/1955;2;;False;;;09/05/2024 03:11;helenagoncalves;28/07/2024 03:11;evelyncosta;5,56E+12;ninada-mota@yahoo.com.br
8;Doce Encanto;833;Alexandre da Rosa;293.186.540-06;O;31/03/1988;2;;False;;;12/04/2024 21:27;vitor-hugocorreia;22/10/2024 21:27;guilherme97;5,52E+12;isadora14@ig.com.br
8;Doce Encanto;834;Lucas Pinto;325.476.981-37;M;02/10/1988;1;;True;07/03/2024 05:42;zda-mota;05/02/2024 05:42;clariceda-rocha;07/03/2024 05:42;da-luzbarbara;5,54E+12;vitor-gabriellopes@ig.com.br
8;Doce Encanto;835;HeloÃ­sa Mendes;05.679.413/0001-68;M;10/01/1961;2;;True;19/08/2024 01:47;isadora10;23/02/2024 01:47;sjesus;19/08/2024 01:47;maria-sophia22;5,54E+12;wda-paz@ig.com.br
8;Doce Encanto;836;Eduardo Castro;179.538.426-37;O;18/08/1989;2;;True;17/04/2024 13:47;nicolecaldeira;28/02/2024 13:47;maria-clararamos;17/04/2024 13:47;joao-vitor61;5,55E+12;antonioda-cunha@gmail.com
8;Doce Encanto;837;Stephany da Mota;798.163.402-40;F;09/04/1955;1;;False;;;17/02/2024 04:39;caldeiraana-clara;16/03/2024 04:39;otaviobarros;5,58E+12;rebeca90@gmail.com
8;Doce Encanto;838;Isabella Correia;157.908.463-00;M;31/07/1964;2;EGTBXPSP;False;;;11/06/2024 11:10;fernanda94;17/11/2024 11:10;acardoso;5,55E+12;alexandremendes@hotmail.com
8;Doce Encanto;839;Clarice Carvalho;362.158.094-89;O;18/01/1951;2;;True;07/06/2024 16:45;bpereira;11/10/2023 16:45;eduardo95;07/06/2024 16:45;yteixeira;5,52E+12;maria-alicecastro@uol.com.br
8;Doce Encanto;840;Pedro Henrique Alves;269.351.704-43;M;04/10/1956;2;;True;27/11/2024 06:40;uaraujo;12/05/2024 06:40;gbarros;27/11/2024 06:40;da-pazkevin;5,54E+12;fernandeskamilly@ig.com.br
8;Doce Encanto;841;BenÃ­cio Costa;547.823.690-00;O;11/11/1970;1;;True;24/02/2024 15:11;fernandesthiago;11/11/2023 15:11;maria-julia17;24/02/2024 15:11;moraesstella;5,55E+12;azevedoana-sophia@gmail.com
8;Doce Encanto;842;Levi FogaÃ§a;061.942.358-70;;16/10/1983;1;;False;;;29/05/2024 13:12;pcampos;29/10/2024 13:12;leonardoaragao;5,54E+12;da-rosadaniel@ig.com.br
9;Grão Dourado;843;Joaquim AraÃºjo;59.078.412/0001-97;F;23/07/2002;2;;True;21/05/2024 18:31;anthony37;13/04/2024 18:31;nascimentoana-julia;21/05/2024 18:31;ana-beatriz39;5,51E+12;novaesesther@hotmail.com
9;Grão Dourado;844;Caroline Cunha;247.936.081-40;;07/02/1955;1;;False;;;14/01/2024 18:01;rafael38;07/02/2024 18:01;ydas-neves;5,53E+12;aporto@hotmail.com
9;Grão Dourado;845;Felipe Martins;19.538.247/0001-94;M;26/06/1970;2;;False;;;02/06/2024 08:02;uda-rocha;19/07/2024 08:02;fnascimento;5,55E+12;peixotomurilo@yahoo.com.br
9;Grão Dourado;846;Thiago Freitas;632.910.785-86;;01/10/1987;2;;True;20/02/2024 22:32;pereiramaite;17/01/2024 22:32;lorenzo31;20/02/2024 22:32;guilherme57;5,57E+12;joao-guilhermeda-rosa@bol.com.br
9;Grão Dourado;847;Dr. Rafael Caldeira;39.810.245/0001-10;O;10/05/2003;2;PTHOWQ1G;True;18/06/2024 05:30;diascaue;24/12/2023 05:30;henriquecorreia;18/06/2024 05:30;qrodrigues;5,54E+12;brunada-conceicao@gmail.com
9;Grão Dourado;848;CauÃ£ da Cunha;76.942.510/0001-40;;28/03/1948;1;X37JW346;True;30/06/2024 23:59;estherda-mata;10/10/2023 23:59;barrosnicolas;30/06/2024 23:59;julianada-costa;5,58E+12;yda-paz@uol.com.br
9;Grão Dourado;849;Emilly Costa;356.089.241-42;O;01/12/1953;2;FFYKPL3C;True;09/06/2024 15:11;carvalhojoao-vitor;10/05/2024 15:11;maria-luiza77;09/06/2024 15:11;raquel95;5,54E+12;ana-sophiaferreira@hotmail.com
9;Grão Dourado;850;Anthony Moraes;061.758.394-39;O;22/09/1951;1;;False;;;21/12/2023 19:53;lorena63;19/07/2024 19:53;thiago80;5,53E+12;nda-cruz@uol.com.br
9;Grão Dourado;851;CecÃ­lia Cunha;386.971.245-73;M;21/06/2003;1;;False;;;11/01/2024 08:51;maria-vitoria77;10/05/2024 08:51;evelynlopes;5,56E+12;jesusluiz-fernando@ig.com.br
9;Grão Dourado;852;Evelyn Cardoso;320.691.847-22;O;10/06/1983;2;;True;31/12/2023 07:23;brendaviana;17/12/2023 07:23;freitasnicole;31/12/2023 07:23;sramos;5,55E+12;cavalcantinoah@bol.com.br
9;Grão Dourado;853;Luiz Miguel das Neves;53.907.126/0001-00;;25/05/1965;1;HJB2JTXB;True;20/01/2025 06:41;sarah73;09/04/2024 06:41;castroana-clara;20/01/2025 06:41;elisa34;5,53E+12;maria-julia61@yahoo.com.br
9;Grão Dourado;854;Stephany Carvalho;67.405.289/0001-08;M;31/03/1983;1;LKC86Y5O;False;;;10/07/2024 08:32;ana-sophia19;15/03/2025 08:32;souzamaria-julia;5,51E+12;monteirobenjamin@ig.com.br
9;Grão Dourado;855;Dr. AndrÃ© Carvalho;256.138.974-09;M;13/03/1968;2;;False;;;11/07/2024 00:57;arthur79;20/09/2024 00:57;sophie55;5,51E+12;sophie19@uol.com.br
9;Grão Dourado;856;Dra. Pietra Castro;815.073.964-57;M;25/09/1968;2;LVO0IPFG;True;29/05/2024 13:51;kamilly13;13/04/2024 13:51;raul01;29/05/2024 13:51;juanjesus;5,54E+12;ana-carolinafreitas@uol.com.br
9;Grão Dourado;857;Emanuelly Costela;875.349.612-46;M;19/12/1956;2;;False;;;18/01/2024 09:33;davi-lucas94;30/08/2024 09:33;mirellafogaca;5,54E+12;diegogomes@bol.com.br
9;Grão Dourado;858;Valentina Castro;623.580.941-70;M;22/11/1982;2;;True;04/11/2024 22:53;jaraujo;27/04/2024 22:53;thomas33;04/11/2024 22:53;kevin43;5,52E+12;ipeixoto@bol.com.br
9;Grão Dourado;859;Renan da Rosa;473.908.625-56;F;13/06/1979;2;;True;04/12/2024 17:18;cauateixeira;02/05/2024 17:18;gomesmurilo;04/12/2024 17:18;giovanna51;5,52E+12;souzaclara@ig.com.br
9;Grão Dourado;860;Brenda Porto;721.965.438-37;O;04/03/1955;2;A8V4X7Y2;False;;;29/11/2023 01:16;jesusjoana;01/06/2024 01:16;peixotodavi-lucas;5,56E+12;emanuel01@ig.com.br
9;Grão Dourado;861;Srta. Brenda Rodrigues;951.486.703-39;O;01/07/1956;2;6YTIPA87;True;12/05/2024 20:32;isabellaaraujo;04/01/2024 20:32;henrique99;12/05/2024 20:32;raquel91;5,52E+12;ucardoso@bol.com.br
9;Grão Dourado;862;Srta. Alexia Caldeira;759.438.126-28;F;09/01/1984;2;H66W51OB;True;13/06/2024 00:20;das-nevesstella;11/01/2024 00:20;costaana-luiza;13/06/2024 00:20;da-luzclara;5,56E+12;leonardomelo@uol.com.br
9;Grão Dourado;863;Heitor Ramos;250.738.149-32;;30/06/1991;2;Z533ZSMV;False;;;03/11/2023 21:08;caue41;11/07/2024 21:08;zmendes;5,53E+12;enzo98@ig.com.br
9;Grão Dourado;864;Stephany AraÃºjo;249.065.187-02;M;29/10/1962;1;;False;;;03/05/2024 11:47;raulmelo;17/10/2024 11:47;vianaelisa;5,51E+12;lorenzonogueira@ig.com.br
9;Grão Dourado;865;Igor Pereira;219.705.864-94;F;20/01/1951;1;;False;;;08/06/2024 20:37;levi08;10/09/2024 20:37;enzo-gabrielcorreia;5,53E+12;emilly64@ig.com.br
9;Grão Dourado;866;Ana VitÃ³ria Peixoto;905.346.182-51;O;20/12/2006;1;;True;17/06/2024 09:02;oliveirastephany;07/03/2024 09:02;vlopes;17/06/2024 09:02;ana-sophiasilva;5,55E+12;vitoria61@bol.com.br
9;Grão Dourado;867;JoÃ£o Vitor da Luz;247.950.613-43;F;07/04/1997;2;;False;;;15/11/2023 19:35;augusto68;03/02/2024 19:35;freitasemilly;5,57E+12;ilopes@uol.com.br
9;Grão Dourado;868;Isis Costela;869.012.534-51;F;16/10/1961;2;;True;22/09/2024 19:36;afarias;04/02/2024 19:36;ybarbosa;22/09/2024 19:36;mariacarvalho;5,51E+12;carolinabarbosa@gmail.com
9;Grão Dourado;869;Sra. NatÃ¡lia Moraes;89.023.461/0001-93;F;09/03/1979;1;OG585I87;True;25/05/2024 03:32;luigi04;10/12/2023 03:32;sarah65;25/05/2024 03:32;da-cunhavitoria;5,57E+12;azevedoelisa@gmail.com
9;Grão Dourado;870;Lorena Cardoso;13.985.706/0001-00;;30/03/1947;1;;True;06/10/2024 02:04;rodrigocavalcanti;11/06/2024 02:04;antonioda-luz;06/10/2024 02:04;juliana38;5,51E+12;wduarte@bol.com.br
9;Grão Dourado;871;Gabriel Teixeira;840.729.561-20;;15/12/1955;2;;False;;;13/01/2024 10:35;thiagonovaes;08/04/2024 10:35;ymelo;5,53E+12;da-matarenan@uol.com.br
9;Grão Dourado;872;Alice Ribeiro;03.948.761/0001-68;F;03/02/1952;1;AS173RIH;False;;;30/11/2023 17:43;bjesus;14/01/2024 17:43;da-cunhasophie;5,55E+12;pereiradavi-luiz@ig.com.br
9;Grão Dourado;873;HeloÃ­sa Nogueira;87.504.192/0001-51;;15/06/1971;1;;True;10/06/2024 03:47;gomesluiz-miguel;15/01/2024 03:47;luigicunha;10/06/2024 03:47;bribeiro;5,55E+12;sazevedo@bol.com.br
9;Grão Dourado;874;Dr. Luiz Felipe Moura;128.476.953-46;O;30/10/1947;1;POFKJW6N;True;02/07/2024 06:41;pietroteixeira;19/03/2024 06:41;maria-luiza22;02/07/2024 06:41;carvalhoeloah;5,54E+12;melostella@yahoo.com.br
9;Grão Dourado;875;Davi Mendes;824.601.953-89;;17/02/1970;1;59OHNPVC;False;;;25/06/2024 12:25;goncalvessophie;14/02/2025 12:25;natalia23;5,54E+12;carolinada-conceicao@yahoo.com.br
9;Grão Dourado;876;Yago Moreira;410.579.683-66;F;06/06/1988;2;6978V0BJ;False;;;07/05/2024 02:12;dfreitas;06/06/2024 02:12;rezendeemanuel;5,51E+12;vfogaca@gmail.com
