id_restaurante;nome_restaurante;id;jobId;campaignId;storeId;storeInstanceId;customer_id; phoneNumber ;scheduledAt;sendAt;status;message;response;createdAt;createdBy;updatedAt;updatedBy
16;Sabor Real;4326;4326;957;D9OMFL1EFN;8VXJ6KT2;647;5.511.992.820.736,00;03/10/2024 13:24;03/10/2024 14:01;3;Quas ullam commodi optio corporis iste optio quasi.;Qui ex cumque accusantium doloribus omnis ipsam enim placeat.;03/10/2024 06:47;paulo71;04/10/2024 04:11;joao-miguelrezende
16;Sabor Real;4327;4327;1803;DGRR4IMVCT;J1444U5K;422;5.571.965.835.898,00;04/12/2024 05:33;04/12/2024 08:03;4;Nisi alias voluptatibus laborum ut nulla laudantium amet porro quis nesciunt accusantium architecto.;;03/12/2024 11:52;helena81;03/12/2024 21:29;theo28
16;Sabor Real;4328;4328;79;U10K3LTABN;WH98ER1A;803;5.541.904.684.948,00;12/09/2024 18:22;12/09/2024 18:22;1;Quasi facilis dicta atque blanditiis culpa blanditiis praesentium ad molestiae quisquam expedita.;;12/09/2024 03:09;ada-mata;12/09/2024 05:57;tteixeira
16;Sabor Real;4329;4329;1044;ZDK6OCCH9K;BG77127E;977;5.551.975.780.813,00;20/12/2024 19:01;20/12/2024 21:47;4;Aut eveniet autem itaque quis nesciunt expedita odit quod maiores illum vel non quidem earum sequi.;;20/12/2024 16:11;sdas-neves;20/12/2024 17:50;santosamanda
16;Sabor Real;4330;4330;183;U398YZKVSJ;AZPIJ3F7;517;5.581.946.603.136,00;01/02/2025 04:19;01/02/2025 05:32;4;Debitis unde placeat dignissimos error tempore quos eaque aliquid ipsa expedita.;Earum illum tempore totam harum eos molestiae molestiae.;01/02/2025 01:04;joao-felipe07;01/02/2025 05:22;lmoura
16;Sabor Real;4331;4331;929;8IWFA5YSIZ;SXSZTVSQ;441;5.561.907.901.983,00;14/08/2025 10:13;14/08/2025 10:13;1;Nostrum iure dolor corporis voluptatibus accusantium magnam voluptate cum vel eum modi provident dicta quam nihil.;;13/08/2025 12:54;monteiropedro-lucas;14/08/2025 03:50;carolina69
16;Sabor Real;4332;4332;953;1M5EL54EA0;1VDMM3MH;419;5.581.917.214.195,00;28/10/2024 05:29;28/10/2024 08:14;2;Magni sapiente soluta a eum ullam quia eaque quos est laboriosam.;;27/10/2024 07:01;noah66;27/10/2024 17:47;benjaminramos
16;Sabor Real;4333;4333;132;4VGL7MU89T;92C8DILP;359;5.541.931.966.966,00;09/11/2024 23:18;09/11/2024 23:18;6;Dolore consequuntur tempore fugiat totam quaerat molestias pariatur natus ex est earum id esse.;;09/11/2024 10:38;rebecavieira;09/11/2024 17:18;sophiapeixoto
16;Sabor Real;4334;4334;250;RNOQVJE45X;L92MZ8G1;163;5.511.951.215.359,00;19/07/2025 12:27;19/07/2025 12:27;1;Quibusdam voluptatum occaecati natus provident architecto accusamus placeat est amet aut expedita error modi dolores.;;18/07/2025 13:57;sophiecavalcanti;18/07/2025 21:25;sjesus
16;Sabor Real;4335;4335;1301;MTJI89AIKE;SZX0O6PH;173;5.521.927.592.041,00;19/10/2024 03:56;19/10/2024 04:53;4;Sint atque fugit adipisci ullam ut earum pariatur laboriosam numquam possimus blanditiis.;;18/10/2024 14:57;sferreira;19/10/2024 14:10;luiz-gustavocostela
16;Sabor Real;4336;4336;1556;4NI2VKDAV4;FFVYXEZ5;278;5.531.918.333.493,00;13/10/2024 20:24;13/10/2024 23:21;3;Quasi commodi quidem fugiat harum amet non debitis magni quaerat.;;13/10/2024 10:05;cunhamiguel;14/10/2024 10:00;manuelacampos
16;Sabor Real;4337;4337;1561;1ECLS6D1LN;5VA4OMR9;877;5.581.906.192.613,00;13/06/2025 09:06;13/06/2025 10:05;4;Doloremque error aliquam ipsam rerum iste dolore assumenda sit aliquid enim sint quibusdam distinctio et.;Autem culpa atque sint tempora.;12/06/2025 14:51;erick01;12/06/2025 16:46;rochamaria-sophia
16;Sabor Real;4338;4338;318;KIKAWSJY3F;Q81H8LKQ;214;5.531.952.605.131,00;26/06/2025 20:43;26/06/2025 23:04;4;Atque nostrum ducimus placeat a magni rem eligendi consequatur esse quis ea ullam rem.;Illo voluptate sunt quo quidem maxime assumenda aliquid voluptatem.;25/06/2025 22:17;tmoreira;27/06/2025 05:57;heitorbarbosa
16;Sabor Real;4339;4339;911;F84ASYJU7H;RSSWPGAU;392;5.521.907.091.980,00;25/09/2024 00:21;25/09/2024 00:21;1;Maiores quis aut quas veniam ullam praesentium.;Numquam quis sit architecto aspernatur.;24/09/2024 15:00;carvalhothiago;24/09/2024 16:30;augusto37
16;Sabor Real;4340;4340;752;ZHYK4GNTGS;2MX74IHW;518;5.581.989.583.507,00;30/03/2025 08:18;30/03/2025 08:18;6;Quae aliquam laboriosam sed porro facere reprehenderit quis harum voluptatibus qui praesentium omnis dignissimos accusamus harum.;;29/03/2025 20:46;hda-rosa;30/03/2025 03:11;smoraes
16;Sabor Real;4341;4341;1872;VWEX4F269K;7LZ6ULN6;436;5.521.998.438.589,00;08/03/2025 15:22;08/03/2025 16:25;5;Mollitia beatae ullam id occaecati praesentium provident libero suscipit eos quod debitis cum.;;07/03/2025 22:27;fernandesleandro;08/03/2025 02:36;vianaisabella
16;Sabor Real;4342;4342;1687;7SKFP0AB6A;Y7RKVDTI;703;5.561.960.115.445,00;27/06/2025 03:52;27/06/2025 05:41;4;Debitis pariatur tenetur eligendi officia aut voluptatibus voluptates ab cum.;;26/06/2025 15:32;cavalcantimariana;27/06/2025 22:12;lopesmaria-cecilia
16;Sabor Real;4343;4343;1894;KB4OG64SBE;YXLKGKYK;185;5.531.949.508.739,00;05/11/2024 20:59;05/11/2024 20:59;6;Placeat impedit amet quaerat reprehenderit fuga modi pariatur.;;05/11/2024 12:21;rafael01;06/11/2024 07:32;alicia79
16;Sabor Real;4344;4344;119;X56VE8MZL6;T4UO0C2O;610;5.561.951.903.487,00;11/06/2025 08:14;11/06/2025 10:06;3;Iusto cum modi odit quos eos porro.;;10/06/2025 13:33;alvesdavi-luiz;11/06/2025 19:31;moraesthales
16;Sabor Real;4345;4345;369;DP6942SMZB;L0Y80TBZ;976;5.561.925.563.852,00;14/04/2025 23:31;14/04/2025 23:31;6;Cum quibusdam delectus deserunt laboriosam quaerat quisquam perspiciatis distinctio.;Sequi enim quia culpa iure accusantium hic natus aliquam.;14/04/2025 22:37;davi-lucasda-mata;15/04/2025 02:00;luizacardoso
16;Sabor Real;4346;4346;50;Z6Y4YV77BH;O2UZHBC1;988;5.581.932.269.294,00;02/09/2025 02:31;02/09/2025 04:40;4;Voluptatem labore repudiandae doloribus sint qui eius veniam minima vero ipsum adipisci.;;01/09/2025 11:58;lrodrigues;01/09/2025 12:14;joaocosta
16;Sabor Real;4347;4347;1206;XD042A2YDA;AWEIX5JQ;63;5.581.959.525.617,00;11/12/2024 13:47;11/12/2024 15:41;2;Quae architecto accusantium aliquid nostrum rem dolorum vero deleniti quisquam aspernatur rem.;;11/12/2024 05:55;pietrapires;11/12/2024 13:11;ceciliaferreira
16;Sabor Real;4348;4348;1571;6GQ0FZMFZL;XTYIGU9D;494;5.541.902.720.406,00;03/07/2025 22:39;04/07/2025 01:00;5;Eum sequi pariatur similique quod quos eligendi iste veniam.;Ab tenetur corrupti pariatur expedita excepturi hic.;03/07/2025 17:57;maria-sophiamoraes;04/07/2025 15:59;thalessouza
16;Sabor Real;4349;4349;689;I4ERG9FMQ1;R927KN27;342;5.571.952.554.439,00;08/05/2025 13:31;08/05/2025 14:26;2;Distinctio explicabo laborum quas perferendis ipsa cumque incidunt eum illo id nobis totam aliquam totam eius.;;07/05/2025 21:16;nda-costa;09/05/2025 02:44;ajesus
16;Sabor Real;4350;4350;1017;ZLPOYPPEAF;BYY3JNIA;660;5.561.922.226.791,00;18/02/2025 21:27;18/02/2025 22:04;2;Quos architecto similique nam fugiat quia necessitatibus.;Atque adipisci aperiam ipsum aperiam quas fugiat dolorum.;18/02/2025 14:23;francisconunes;19/02/2025 13:26;valentinacardoso
16;Sabor Real;4351;4351;1934;28UMF1EI3X;7OVUU56M;7;5.561.942.476.958,00;30/11/2024 18:53;30/11/2024 21:10;3;Iure sunt voluptatem tempore hic alias perspiciatis voluptates natus molestiae asperiores beatae a id.;Exercitationem provident doloremque unde molestiae possimus animi hic aperiam.;30/11/2024 12:23;antonioda-luz;01/12/2024 21:09;ovieira
16;Sabor Real;4352;4352;25;DQM2CXBHDC;8HWYA96E;466;5.581.959.737.980,00;21/10/2024 14:35;21/10/2024 14:35;6;Soluta magni eos aperiam expedita officiis repudiandae corporis perferendis molestias veniam possimus molestiae modi.;;20/10/2024 18:33;melissa81;21/10/2024 16:46;ana-laurafogaca
16;Sabor Real;4353;4353;675;KVVMOH7HQN;D2M93DFE;233;5.531.992.238.602,00;01/06/2025 07:00;01/06/2025 08:52;4;Esse hic eveniet reiciendis quo voluptatem molestiae magni perferendis.;;01/06/2025 02:57;ada-mata;01/06/2025 12:07;camposcaio
16;Sabor Real;4354;4354;1934;QUU0TJ4P20;5A7PWBJ0;879;5.541.940.459.618,00;05/12/2024 15:09;05/12/2024 16:37;3;Nobis vitae voluptates dolorem provident quae voluptas fuga amet quae.;Architecto nam exercitationem sequi alias quia minus placeat molestias sit.;05/12/2024 13:25;joao-lucas49;06/12/2024 05:04;davi-lucca97
16;Sabor Real;4355;4355;1508;JPKI3046H5;4UXGWTGB;675;5.584.946.032.401,00;08/04/2025 14:06;08/04/2025 15:58;4;Vero quod ad tempora tenetur sit deleniti.;;08/04/2025 07:00;garaujo;08/04/2025 22:46;stephany36
16;Sabor Real;4356;4356;99;EKW92PPWKD;QCDBGC94;729;5.521.928.384.436,00;05/11/2024 01:27;05/11/2024 02:33;3;Cumque dignissimos ab quia non quo alias eos fuga nobis numquam ex ullam reiciendis soluta.;;04/11/2024 21:53;fbarbosa;04/11/2024 23:54;dpinto
16;Sabor Real;4357;4357;234;LL6XXFAZHA;B1WOH1SM;526;5.581.943.312.543,00;01/10/2024 10:57;01/10/2024 13:15;2;Deserunt facere a blanditiis ratione dolor suscipit repudiandae reiciendis corrupti doloribus repellendus ipsam officiis suscipit iure.;Ipsum necessitatibus modi ut repudiandae odio blanditiis exercitationem rerum blanditiis.;01/10/2024 04:22;qda-cunha;02/10/2024 02:43;larissarezende
16;Sabor Real;4358;4358;628;EXG6G19F0D;SOP56CWO;951;5.571.930.484.206,00;29/12/2024 05:22;29/12/2024 07:47;3;Ducimus libero eum laboriosam atque reiciendis nostrum cum veritatis corrupti aliquid.;;28/12/2024 08:55;pereiralucas;29/12/2024 06:27;emanuellacardoso
16;Sabor Real;4359;4359;1355;WYUNKOH5X2;4L3NV7IY;609;5.584.937.900.894,00;13/11/2024 01:02;13/11/2024 01:02;1;Voluptatibus rerum molestias labore in sequi quas recusandae amet laboriosam incidunt officia culpa assumenda dignissimos corporis.;;12/11/2024 20:11;theofogaca;13/11/2024 15:46;liviaramos
16;Sabor Real;4360;4360;1707;N4W70XCGNC;FNJVED72;742;5.521.902.645.543,00;23/12/2024 23:13;23/12/2024 23:13;1;Perspiciatis blanditiis accusantium voluptas culpa cum facere est quasi ipsa.;;23/12/2024 03:47;leandroteixeira;23/12/2024 04:16;lbarbosa
16;Sabor Real;4361;4361;267;6YKG25G4GA;22LMIYZ5;437;5.584.971.863.201,00;19/01/2025 01:16;19/01/2025 02:10;2;Veritatis cupiditate fuga dolorem ipsam dolore ullam nulla molestiae doloremque similique at.;Sapiente quisquam unde voluptatibus laboriosam illo.;18/01/2025 17:44;biancanogueira;18/01/2025 21:37;maria-eduardada-rocha
16;Sabor Real;4362;4362;1732;WNNOD521F4;UUNR8YIO;541;5.511.922.733.238,00;27/09/2024 06:40;27/09/2024 08:49;2;Similique qui sequi quidem architecto vel enim tempora ab natus officia.;;26/09/2024 20:31;melissalima;27/09/2024 01:09;alana09
16;Sabor Real;4363;4363;1234;B1D9F4J8US;BGVNL768;651;5.521.962.817.072,00;25/09/2024 01:11;25/09/2024 03:18;5;Fugit doloribus fugit ducimus perferendis quod adipisci eos.;;24/09/2024 22:49;da-luzemanuelly;26/09/2024 05:28;vicentemartins
16;Sabor Real;4364;4364;234;8WDD5W28PF;8N3BCUOF;430;5.511.924.966.476,00;21/03/2025 10:27;21/03/2025 12:27;3;Assumenda magnam possimus totam earum unde eum dolorem asperiores dignissimos laboriosam cum sed alias ipsa.;;20/03/2025 17:55;joao-guilhermeoliveira;20/03/2025 22:57;sbarbosa
16;Sabor Real;4365;4365;1084;146LMKKM1K;LDKU6BBR;139;5.571.929.444.102,00;27/02/2025 22:37;27/02/2025 22:37;1;Ut atque provident earum cum laborum necessitatibus amet modi accusamus modi fugit.;;27/02/2025 19:04;rfreitas;28/02/2025 04:33;fazevedo
16;Sabor Real;4366;4366;1457;0HAR6PVXKP;TJSLTUNX;717;5.584.916.213.622,00;23/01/2025 14:41;23/01/2025 16:42;5;Omnis nobis rerum itaque inventore blanditiis esse at dolore.;Repellat dolore odio beatae recusandae perferendis ullam.;22/01/2025 18:29;limapietro;23/01/2025 09:18;davi-lucca36
16;Sabor Real;4367;4367;1538;TEGZKYLSM5;5AFBK6HD;718;5.584.970.582.160,00;02/10/2024 03:25;02/10/2024 03:25;1;Neque sunt harum natus id magnam beatae consectetur totam eum saepe earum dicta.;Similique tempore repellendus nobis tempora cumque eos distinctio libero dicta non.;01/10/2024 10:14;nicolasribeiro;01/10/2024 21:47;barrosvitor-gabriel
16;Sabor Real;4368;4368;1026;QAZ58MNTCF;RHCBV0ZV;123;5.541.981.014.469,00;31/03/2025 19:26;31/03/2025 19:45;5;Quia earum laboriosam dolorum numquam eius facere debitis ullam omnis nostrum asperiores.;;31/03/2025 09:02;nda-costa;01/04/2025 06:33;joao-vitorda-costa
17;Sushi Express;4369;4369;643;NH9IXO3MJQ;ED0LPNTE;670;5.521.930.337.429,00;22/10/2024 17:43;22/10/2024 19:15;2;Accusantium iure labore recusandae reiciendis ipsam odio ut hic quo voluptas ipsam sint est tempora.;;22/10/2024 11:35;ana-luizacavalcanti;23/10/2024 00:29;isabellygomes
17;Sushi Express;4370;4370;1412;0AWKUO873M;8VK3JRCC;910;5.584.980.118.631,00;14/10/2024 00:59;14/10/2024 02:26;4;Laboriosam fugit harum unde maiores assumenda impedit porro aperiam amet.;;13/10/2024 14:16;marcos-vinicius19;14/10/2024 13:21;maria-alicegoncalves
17;Sushi Express;4371;4371;50;I5GR7IQJA9;HXLH5YQZ;527;5.584.986.897.245,00;10/08/2025 13:43;10/08/2025 13:53;4;Consequuntur non nemo culpa corporis rem atque id maiores non quo praesentium culpa.;;10/08/2025 02:10;barroslarissa;11/08/2025 09:42;rebecaoliveira
17;Sushi Express;4372;4372;899;SKXFVH86EC;64K76G3M;356;5.511.934.945.800,00;09/01/2025 06:13;09/01/2025 06:13;1;Recusandae consequatur quia animi repudiandae autem minima repudiandae error deleniti facilis non officia ad nesciunt.;;08/01/2025 17:29;ulopes;08/01/2025 18:41;pietrocardoso
17;Sushi Express;4373;4373;295;1QO33HAE68;P0RK9YLY;318;5.511.919.671.839,00;17/07/2025 03:45;17/07/2025 03:45;6;Consequuntur natus exercitationem illum quas ea illum corrupti nulla earum ratione aliquam qui commodi.;;16/07/2025 19:03;clara09;16/07/2025 23:22;costakamilly
17;Sushi Express;4374;4374;1449;E42S2SCVS9;AY26SIZL;2;5.551.920.141.051,00;14/08/2025 02:45;14/08/2025 02:46;5;Animi dignissimos consequatur aperiam voluptatem quaerat suscipit.;;14/08/2025 01:12;maria-julia70;14/08/2025 20:33;cda-mata
17;Sushi Express;4375;4375;863;TVY5E5DYNO;TIMWY93E;584;5.581.906.194.858,00;27/06/2025 07:07;27/06/2025 09:49;3;Suscipit fugit perspiciatis autem sit dolorum molestias provident illum quis.;;26/06/2025 19:36;paulo71;26/06/2025 20:02;ysantos
17;Sushi Express;4376;4376;995;PR8T48IT2G;QIASQPH5;246;5.584.947.481.314,00;20/07/2025 00:23;20/07/2025 03:14;2;Cumque inventore molestiae accusantium expedita voluptatem recusandae ut est eius nostrum consequatur repellat.;Quas placeat occaecati vitae praesentium nobis.;19/07/2025 02:25;isissouza;19/07/2025 23:24;luiz-henriquepires
17;Sushi Express;4377;4377;1143;8W6WTI77P0;9VPY1FBH;172;5.521.915.626.302,00;23/08/2025 23:54;23/08/2025 23:56;3;Dignissimos at sed illo beatae natus consectetur ex omnis aliquam qui praesentium cum tenetur.;Ea perspiciatis quidem minus ad.;23/08/2025 12:03;vitoriafernandes;23/08/2025 12:58;sophieda-rocha
17;Sushi Express;4378;4378;1384;WEVM1ZKTMH;Z4Z9RGIK;805;5.551.946.979.739,00;26/04/2025 14:54;26/04/2025 14:54;6;Dolorem odio neque ullam sapiente natus cumque vel suscipit laborum.;;26/04/2025 01:40;yfernandes;27/04/2025 04:18;nicolas67
17;Sushi Express;4379;4379;1996;T25K09NHNK;4DCEWYO6;843;5.511.940.122.465,00;29/11/2024 19:26;29/11/2024 20:42;2;Neque recusandae maiores voluptatibus facilis quasi provident quibusdam quas tenetur magni.;;28/11/2024 19:34;maria-luiza17;29/11/2024 06:54;ffarias
17;Sushi Express;4380;4380;398;ZLRDWDWFJ1;NIDF4TD2;885;5.561.942.847.016,00;22/10/2024 04:23;22/10/2024 04:23;1;Repellendus nostrum exercitationem accusantium aspernatur dolores labore quo.;Placeat excepturi officiis fugit quos quasi corrupti esse quod asperiores.;22/10/2024 03:46;inogueira;23/10/2024 07:38;daviaragao
17;Sushi Express;4381;4381;1294;06ECUS3FDH;A9QVRWOP;545;5.511.922.787.118,00;21/01/2025 16:49;21/01/2025 19:30;3;Culpa enim corrupti temporibus facere tempore vero repellat harum in consequuntur repellat facere.;Neque odit officiis laborum deleniti.;20/01/2025 21:36;larapinto;21/01/2025 18:15;jcavalcanti
17;Sushi Express;4382;4382;296;LXO8WS3JTH;25YIZLGN;632;5.541.978.276.741,00;20/07/2025 06:48;20/07/2025 06:48;6;Odit in expedita velit veniam eveniet praesentium sed excepturi fugiat placeat fuga.;;20/07/2025 03:22;franciscoda-paz;21/07/2025 02:07;goncalvesbruno
17;Sushi Express;4383;4383;1292;7O1MA4URHN;DPSZM29W;922;5.551.928.491.541,00;02/05/2025 18:18;02/05/2025 18:18;1;Pariatur est inventore eveniet quisquam accusantium sapiente.;Consequatur ab eos tempore in culpa.;02/05/2025 17:01;procha;02/05/2025 19:49;da-conceicaovitor-hugo
17;Sushi Express;4384;4384;1889;YJ16BVUV9B;7ROXOGDI;504;5.561.982.871.206,00;07/07/2025 04:23;07/07/2025 04:23;6;Sint ipsam earum enim quasi nulla maxime veritatis eius.;Quas molestias cumque vitae.;06/07/2025 09:50;beatrizribeiro;07/07/2025 04:56;juliasouza
17;Sushi Express;4385;4385;1648;OEMBJ43781;M4796CT9;232;5.551.957.351.235,00;07/08/2025 13:31;07/08/2025 14:08;5;Id quos eius ipsum sit nostrum eligendi blanditiis blanditiis.;;07/08/2025 10:06;joao-guilherme24;08/08/2025 14:59;barbosaluiz-henrique
17;Sushi Express;4386;4386;1605;78AOVZ92GI;RDSR0CQA;115;5.581.978.633.208,00;06/04/2025 10:42;06/04/2025 10:42;1;Ipsa vero natus nesciunt enim eum tempora ipsa corrupti sequi consectetur quod aperiam.;;05/04/2025 17:39;rochaana;06/04/2025 17:27;bvieira
17;Sushi Express;4387;4387;1460;Q3VM3KXPNQ;XI49I9HE;788;5.541.976.010.545,00;09/02/2025 05:19;09/02/2025 05:19;1;Quisquam ratione doloribus earum iure et dolorem incidunt odio.;;08/02/2025 07:01;lrodrigues;08/02/2025 11:40;luiz-fernandopereira
17;Sushi Express;4388;4388;583;ZENUKM37PK;E6MP5SHX;245;5.584.947.885.989,00;04/12/2024 14:19;04/12/2024 15:17;3;Adipisci cum velit numquam eius cum adipisci.;;03/12/2024 21:06;smoreira;04/12/2024 02:14;iaragao
17;Sushi Express;4389;4389;1065;SLIDFH9SCC;QLJLF5FC;805;5.551.946.979.739,00;10/01/2025 13:58;10/01/2025 14:46;5;Quia aperiam adipisci nisi enim laudantium delectus eum aperiam.;;09/01/2025 23:29;valentinafreitas;10/01/2025 02:58;unogueira
17;Sushi Express;4390;4390;1771;PRBL8WMPFY;O0JLKAZR;708;5.551.928.326.720,00;14/12/2024 06:38;14/12/2024 07:32;3;Deleniti maxime eaque quibusdam cupiditate animi dolore sequi totam.;Magni suscipit blanditiis quia numquam.;13/12/2024 12:52;ida-rosa;14/12/2024 04:48;vianarafaela
17;Sushi Express;4391;4391;532;JWHKL17YFY;H40WAV1A;379;5.571.973.163.053,00;02/05/2025 04:14;02/05/2025 06:25;3;Sed accusamus adipisci nemo quaerat magni laborum ullam odit.;Veritatis laboriosam officia explicabo optio.;02/05/2025 02:41;juliana23;02/05/2025 10:51;gribeiro
17;Sushi Express;4392;4392;632;ZDWOOAL1G9;A6F1J42O;665;5.561.973.704.595,00;07/09/2024 09:15;07/09/2024 11:35;3;Id at quaerat dolores eius dolore occaecati quis.;;06/09/2024 14:11;fariasclarice;07/09/2024 21:51;pirespedro-henrique
17;Sushi Express;4393;4393;896;JCILKAKRXB;QIEKWZ63;126;5.551.949.667.492,00;14/02/2025 00:46;14/02/2025 00:46;6;Error esse dignissimos dolor animi quidem quaerat in fuga.;;13/02/2025 12:51;miguelalves;14/02/2025 09:55;adias
17;Sushi Express;4394;4394;114;40LVWUADR6;BOO6HGHH;530;5.531.900.703.200,00;27/04/2025 15:30;27/04/2025 15:30;6;Modi enim voluptatem in saepe accusamus perspiciatis cum assumenda aperiam quia placeat.;;27/04/2025 12:03;cauecampos;27/04/2025 21:57;almeidajuan
17;Sushi Express;4395;4395;1215;IBDIRGDYFQ;MIOY93SL;857;5.541.901.280.648,00;24/01/2025 22:46;24/01/2025 22:46;6;Ab repellat eius nostrum alias non quae minima consectetur in temporibus harum hic harum nesciunt.;;24/01/2025 10:30;eda-paz;25/01/2025 06:53;ada-rosa
17;Sushi Express;4396;4396;1557;QCKMO24EDM;0P54A3SH;611;5.561.903.353.530,00;28/01/2025 02:30;28/01/2025 04:01;3;Laudantium eos ex repellendus magnam rerum qui rerum magni possimus.;;27/01/2025 09:05;danilobarbosa;27/01/2025 12:53;maitecunha
17;Sushi Express;4397;4397;1193;95K0H6521M;LY6C967E;57;5.561.992.363.443,00;01/09/2025 00:22;01/09/2025 01:59;2;Iusto quae aliquam sed aliquam ipsum amet quia necessitatibus rerum.;Occaecati fuga ab quam eaque consequatur.;31/08/2025 16:23;ida-mota;31/08/2025 16:30;sarah34
17;Sushi Express;4398;4398;1955;QL727DU0D9;72H5ENTC;16;5.531.907.561.379,00;15/02/2025 14:11;15/02/2025 15:09;5;Perferendis nisi voluptas excepturi ab dolorum sapiente vitae necessitatibus porro.;;14/02/2025 20:50;alanafarias;16/02/2025 00:16;eduarda66
17;Sushi Express;4399;4399;213;6HN4PNI4BM;9IEHWL1M;194;5.581.923.090.560,00;29/11/2024 19:46;29/11/2024 21:05;4;Repellendus ducimus minus voluptate deleniti inventore veritatis corrupti dolores.;;28/11/2024 20:54;antoniocunha;30/11/2024 03:01;cferreira
17;Sushi Express;4400;4400;1009;V7GFR374N1;H6SRH97Z;465;5.561.969.400.901,00;16/10/2024 03:37;16/10/2024 03:37;1;Ad at excepturi at consequatur dolore sapiente sunt nihil ab qui corporis.;;15/10/2024 07:19;luiz-gustavo57;15/10/2024 11:39;azevedocecilia
17;Sushi Express;4401;4401;1966;JLB84EOHCT;JKVDH1QS;815;5.584.953.014.154,00;23/01/2025 19:50;23/01/2025 20:00;5;Molestiae nobis ipsum doloremque iste ad quis alias sapiente repellendus assumenda sapiente veritatis itaque alias voluptate.;;23/01/2025 14:37;bryan02;24/01/2025 05:48;kamillysantos
17;Sushi Express;4402;4402;1502;U8RZL8AYRG;ALEGCQOA;501;5.511.998.443.736,00;21/02/2025 20:01;21/02/2025 22:42;2;Quis a pariatur voluptatibus repellendus sit commodi eos quibusdam odio suscipit molestias itaque cum eos hic.;;20/02/2025 20:14;fogacamarcos-vinicius;21/02/2025 12:50;alexandre02
17;Sushi Express;4403;4403;1674;HQXUK8FKQN;QPF0EEIT;129;5.571.904.434.179,00;03/09/2024 05:11;03/09/2024 05:11;6;Facilis tempore aut libero molestiae enim amet illo eius eligendi quae voluptatum commodi labore.;;02/09/2024 16:19;alicedias;02/09/2024 18:17;carlos-eduardo75
17;Sushi Express;4404;4404;674;ZBPOSSH65A;ZHI95RK3;977;5.551.975.780.813,00;20/08/2025 22:21;20/08/2025 23:34;4;Voluptatibus quas provident exercitationem repudiandae sed nesciunt dignissimos odio quidem non est velit.;;20/08/2025 07:09;mfreitas;20/08/2025 23:03;nathanfernandes
17;Sushi Express;4405;4405;1430;ERS9IN6PDQ;4O82FAF4;36;5.521.965.796.238,00;05/04/2025 11:28;05/04/2025 11:28;6;Vero eum sit quas vero aperiam exercitationem nobis dignissimos exercitationem qui.;;04/04/2025 14:17;maite83;05/04/2025 01:09;souzaraul
17;Sushi Express;4406;4406;481;OB27ELEI69;UAZGEI0P;931;5.521.931.504.310,00;06/11/2024 05:02;06/11/2024 05:10;4;Voluptates voluptate consequuntur cum amet ad labore consequuntur unde laborum ad consectetur maxime inventore nihil.;;05/11/2024 17:11;salesmurilo;06/11/2024 07:56;gfernandes
17;Sushi Express;4407;4407;445;WVRSJOG3ZH;UHY0I56S;424;5.581.981.568.882,00;10/08/2025 19:02;10/08/2025 19:02;1;Nam nesciunt blanditiis ipsa sed dolor quisquam cum quidem perferendis.;;10/08/2025 16:17;manuelanovaes;10/08/2025 23:22;lavinia63
17;Sushi Express;4408;4408;1179;V14S7R912L;470ZFS4O;41;5.541.968.382.777,00;06/03/2025 03:54;06/03/2025 03:54;6;Maiores sit perspiciatis eos amet pariatur occaecati consequuntur blanditiis unde libero sit sequi incidunt reprehenderit suscipit.;;05/03/2025 10:00;azevedoraquel;05/03/2025 23:05;emanuellabarros
17;Sushi Express;4409;4409;1848;T9IBC3VVBA;PRDXFONV;310;5.551.916.962.093,00;18/10/2024 05:45;18/10/2024 05:45;6;Corrupti aliquam unde libero dolorem sit perferendis vero eaque sequi ea sit.;Quos rerum explicabo maxime quibusdam reprehenderit ducimus voluptas.;17/10/2024 06:12;joao-vitor20;17/10/2024 19:37;caldeirayago
17;Sushi Express;4410;4410;784;VCB370T4L0;SERW6J8N;25;5.581.975.147.386,00;19/09/2024 11:10;19/09/2024 11:51;2;Possimus delectus animi illo officia vero atque fugit unde illum magnam odit at.;;18/09/2024 22:41;beatriz66;19/09/2024 06:15;lorenzo82
17;Sushi Express;4411;4411;1322;8PIM18LCUR;VHAD2GS5;722;5.531.915.413.094,00;16/07/2025 14:54;16/07/2025 14:54;1;Expedita voluptatum dignissimos consequatur natus non quibusdam alias sint et ullam possimus.;;15/07/2025 23:35;araujonatalia;17/07/2025 06:48;das-nevesleticia
17;Sushi Express;4412;4412;467;60ZOJK5BWP;4NC89HZA;950;5.571.999.830.124,00;21/04/2025 20:24;21/04/2025 22:47;2;Dignissimos in aspernatur est enim voluptate veniam laborum animi.;;21/04/2025 08:50;maria-vitoriagoncalves;22/04/2025 05:50;costamaria-sophia
17;Sushi Express;4413;4413;968;RD2C1INHPU;NWFW4WZN;176;5.521.901.559.608,00;12/08/2025 13:31;12/08/2025 14:46;2;Maiores consequatur sapiente odio recusandae optio magnam exercitationem.;;11/08/2025 23:39;thales43;13/08/2025 02:30;theo28
17;Sushi Express;4414;4414;1036;FXZ3RV2ZCE;JBPJ9QYW;735;5.541.975.710.947,00;02/03/2025 10:15;02/03/2025 12:36;4;Ratione impedit dolor itaque officiis suscipit dolor.;Veritatis facilis reprehenderit illum blanditiis eius.;01/03/2025 11:19;nicoleda-rocha;01/03/2025 17:29;rodriguesjoao-gabriel
